"LONG_SCHOOL_YEAR","SCHOOL_DISTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","SUBGRP_DESC","TEST_CMPNT_TYP_CD","NATIONAL_NUM_TESTED_CNT","STATE_NUM_TESTED_CNT","DSTRCT_NUM_TESTED_CNT","INSTN_NUM_TESTED_CNT","STATE_AVG_SCORE_VAL","DSTRCT_AVG_SCORE_VAL","INSTN_AVG_SCORE_VAL"
"2017-18","736","Thomas County","0191","Thomas County Central High School","All Students","Essay Total",1449142,28569,67,64,13,13,13
"2017-18","736","Thomas County","0191","Thomas County Central High School","All Students","Essay Writing Score - New",1449142,28569,67,64,5,5,5
"2017-18","736","Thomas County","0191","Thomas County Central High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,180,171,536,517,517
"2017-18","736","Thomas County","0191","Thomas County Central High School","All Students","Math Section Score - New",2136539,65790,180,171,516,487,487
"2017-18","736","Thomas County","0191","Thomas County Central High School","All Students","Reading Test  Score - New",2136539,65796,180,171,270,260,259
"2017-18","736","Thomas County","0191","Thomas County Central High School","All Students","WritLang Test  Score - New",2136539,65799,180,171,266,257,257
"2017-18","737","Tift County","3052","Northeast Campus, Tift County High School","All Students","Combined Test Score",2136539,65795,243,243,1052,968,968
"2017-18","737","Tift County","3052","Northeast Campus, Tift County High School","All Students","Essay Analysis Score - New",1449142,28569,61,61,4,3,3
"2017-18","737","Tift County","3052","Northeast Campus, Tift County High School","All Students","Essay Reading Score - New",1449142,28569,61,61,5,4,4
"2017-18","737","Tift County","3052","Northeast Campus, Tift County High School","All Students","Essay Total",1449142,28569,61,61,13,12,12
"2017-18","737","Tift County","3052","Northeast Campus, Tift County High School","All Students","Essay Writing Score - New",1449142,28569,61,61,5,4,4
"2017-18","737","Tift County","3052","Northeast Campus, Tift County High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,243,243,536,499,499
"2017-18","737","Tift County","3052","Northeast Campus, Tift County High School","All Students","Math Section Score - New",2136539,65790,243,243,516,469,469
"2017-18","737","Tift County","3052","Northeast Campus, Tift County High School","All Students","Reading Test  Score - New",2136539,65796,243,243,270,255,255
"2017-18","737","Tift County","3052","Northeast Campus, Tift County High School","All Students","WritLang Test  Score - New",2136539,65799,243,243,266,244,244
"2017-18","738","Toombs County","0192","Toombs County High School","All Students","Combined Test Score",2136539,65795,71,71,1052,923,923
"2017-18","738","Toombs County","0192","Toombs County High School","All Students","Essay Analysis Score - New",1449142,28569,17,17,4,3,3
"2017-18","738","Toombs County","0192","Toombs County High School","All Students","Essay Reading Score - New",1449142,28569,17,17,5,4,4
"2017-18","738","Toombs County","0192","Toombs County High School","All Students","Essay Total",1449142,28569,17,17,13,11,11
"2017-18","738","Toombs County","0192","Toombs County High School","All Students","Essay Writing Score - New",1449142,28569,17,17,5,4,4
"2017-18","738","Toombs County","0192","Toombs County High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,71,71,536,477,477
"2017-18","738","Toombs County","0192","Toombs County High School","All Students","Math Section Score - New",2136539,65790,71,71,516,446,446
"2017-18","738","Toombs County","0192","Toombs County High School","All Students","Reading Test  Score - New",2136539,65796,71,71,270,243,243
"2017-18","738","Toombs County","0192","Toombs County High School","All Students","WritLang Test  Score - New",2136539,65799,71,71,266,234,234
"2017-18","739","Towns County","0204","Towns County High School","All Students","Combined Test Score",2136539,65795,31,31,1052,1051,1051
"2017-18","739","Towns County","0204","Towns County High School","All Students","Essay Analysis Score - New",1449142,28569,6,6,4,,
"2017-18","739","Towns County","0204","Towns County High School","All Students","Essay Reading Score - New",1449142,28569,6,6,5,,
"2017-18","739","Towns County","0204","Towns County High School","All Students","Essay Total",1449142,28569,6,6,13,,
"2017-18","739","Towns County","0204","Towns County High School","All Students","Essay Writing Score - New",1449142,28569,6,6,5,,
"2017-18","739","Towns County","0204","Towns County High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,31,31,536,547,547
"2017-18","739","Towns County","0204","Towns County High School","All Students","Math Section Score - New",2136539,65790,31,31,516,504,504
"2017-18","739","Towns County","0204","Towns County High School","All Students","Reading Test  Score - New",2136539,65796,31,31,270,279,279
"2017-18","739","Towns County","0204","Towns County High School","All Students","WritLang Test  Score - New",2136539,65799,31,31,266,267,267
"2017-18","740","Treutlen County","0213","Treutlen Middle/High School","All Students","Combined Test Score",2136539,65795,36,36,1052,954,954
"2017-18","740","Treutlen County","0213","Treutlen Middle/High School","All Students","Essay Analysis Score - New",1449142,28569,6,6,4,,
"2017-18","740","Treutlen County","0213","Treutlen Middle/High School","All Students","Essay Reading Score - New",1449142,28569,6,6,5,,
"2017-18","740","Treutlen County","0213","Treutlen Middle/High School","All Students","Essay Total",1449142,28569,6,6,13,,
"2017-18","740","Treutlen County","0213","Treutlen Middle/High School","All Students","Essay Writing Score - New",1449142,28569,6,6,5,,
"2017-18","740","Treutlen County","0213","Treutlen Middle/High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,36,36,536,493,493
"2017-18","740","Treutlen County","0213","Treutlen Middle/High School","All Students","Math Section Score - New",2136539,65790,36,36,516,460,460
"2017-18","740","Treutlen County","0213","Treutlen Middle/High School","All Students","Reading Test  Score - New",2136539,65796,36,36,270,249,249
"2017-18","740","Treutlen County","0213","Treutlen Middle/High School","All Students","WritLang Test  Score - New",2136539,65799,36,36,266,245,245
"2017-18","741","Troup County","0201","Callaway High School","All Students","Combined Test Score",2136539,65795,350,67,1052,1030,1019
"2017-18","741","Troup County","0201","Callaway High School","All Students","Essay Analysis Score - New",1449142,28569,127,19,4,3,4
"2017-18","741","Troup County","0201","Callaway High School","All Students","Essay Reading Score - New",1449142,28569,127,19,5,5,5
"2017-18","741","Troup County","0201","Callaway High School","All Students","Essay Total",1449142,28569,127,19,13,13,13
"2017-18","741","Troup County","0201","Callaway High School","All Students","Essay Writing Score - New",1449142,28569,127,19,5,5,5
"2017-18","741","Troup County","0201","Callaway High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,350,67,536,526,520
"2017-18","741","Troup County","0201","Callaway High School","All Students","Math Section Score - New",2136539,65790,350,67,516,505,499
"2017-18","741","Troup County","0201","Callaway High School","All Students","Reading Test  Score - New",2136539,65796,350,67,270,266,263
"2017-18","741","Troup County","0201","Callaway High School","All Students","WritLang Test  Score - New",2136539,65799,350,67,266,259,257
"2017-18","741","Troup County","0387","Troup County High School","All Students","Combined Test Score",2136539,65795,350,118,1052,1030,1040
"2017-18","741","Troup County","0387","Troup County High School","All Students","Essay Analysis Score - New",1449142,28569,127,43,4,3,4
"2017-18","741","Troup County","0387","Troup County High School","All Students","Essay Reading Score - New",1449142,28569,127,43,5,5,5
"2017-18","741","Troup County","0387","Troup County High School","All Students","Essay Total",1449142,28569,127,43,13,13,13
"2017-18","741","Troup County","0387","Troup County High School","All Students","Essay Writing Score - New",1449142,28569,127,43,5,5,5
"2017-18","741","Troup County","0387","Troup County High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,350,118,536,526,537
"2017-18","741","Troup County","0387","Troup County High School","All Students","Math Section Score - New",2136539,65790,350,118,516,505,503
"2017-18","741","Troup County","0387","Troup County High School","All Students","Reading Test  Score - New",2136539,65796,350,118,270,266,272
"2017-18","741","Troup County","0387","Troup County High School","All Students","WritLang Test  Score - New",2136539,65799,350,118,266,259,264
"2017-18","741","Troup County","1052","LaGrange High School","All Students","Combined Test Score",2136539,65795,350,165,1052,1030,1028
"2017-18","741","Troup County","1052","LaGrange High School","All Students","Essay Analysis Score - New",1449142,28569,127,65,4,3,3
"2017-18","741","Troup County","1052","LaGrange High School","All Students","Essay Reading Score - New",1449142,28569,127,65,5,5,5
"2017-18","741","Troup County","1052","LaGrange High School","All Students","Essay Total",1449142,28569,127,65,13,13,13
"2017-18","741","Troup County","1052","LaGrange High School","All Students","Essay Writing Score - New",1449142,28569,127,65,5,5,5
"2017-18","741","Troup County","1052","LaGrange High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,350,165,536,526,520
"2017-18","741","Troup County","1052","LaGrange High School","All Students","Math Section Score - New",2136539,65790,350,165,516,505,508
"2017-18","741","Troup County","1052","LaGrange High School","All Students","Reading Test  Score - New",2136539,65796,350,165,270,266,263
"2017-18","741","Troup County","1052","LaGrange High School","All Students","WritLang Test  Score - New",2136539,65799,350,165,266,259,257
"2017-18","742","Turner County","1050","Turner County Specialty School","All Students","Combined Test Score",2136539,65795,15,15,1052,1012,1012
"2017-18","742","Turner County","1050","Turner County Specialty School","All Students","Essay Analysis Score - New",1449142,28569,12,12,4,3,3
"2017-18","742","Turner County","1050","Turner County Specialty School","All Students","Essay Reading Score - New",1449142,28569,12,12,5,5,5
"2017-18","742","Turner County","1050","Turner County Specialty School","All Students","Essay Total",1449142,28569,12,12,13,13,13
"2017-18","742","Turner County","1050","Turner County Specialty School","All Students","Essay Writing Score - New",1449142,28569,12,12,5,5,5
"2017-18","742","Turner County","1050","Turner County Specialty School","All Students","Evidence Based Reading and Writing - New",1449142,65791,15,15,536,529,529
"2017-18","742","Turner County","1050","Turner County Specialty School","All Students","Math Section Score - New",2136539,65790,15,15,516,483,483
"2017-18","742","Turner County","1050","Turner County Specialty School","All Students","Reading Test  Score - New",2136539,65796,15,15,270,265,265
"2017-18","742","Turner County","1050","Turner County Specialty School","All Students","WritLang Test  Score - New",2136539,65799,15,15,266,264,264
"2017-18","743","Twiggs County","0201","Twiggs County High School","All Students","Combined Test Score",2136539,65795,42,42,1052,919,919
"2017-18","743","Twiggs County","0201","Twiggs County High School","All Students","Essay Analysis Score - New",1449142,28569,17,17,4,2,2
"2017-18","743","Twiggs County","0201","Twiggs County High School","All Students","Essay Reading Score - New",1449142,28569,17,17,5,4,4
"2017-18","743","Twiggs County","0201","Twiggs County High School","All Students","Essay Total",1449142,28569,17,17,13,11,11
"2017-18","743","Twiggs County","0201","Twiggs County High School","All Students","Essay Writing Score - New",1449142,28569,17,17,5,4,4
"2017-18","743","Twiggs County","0201","Twiggs County High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,42,42,536,461,461
"2017-18","743","Twiggs County","0201","Twiggs County High School","All Students","Math Section Score - New",2136539,65790,42,42,516,457,457
"2017-18","743","Twiggs County","0201","Twiggs County High School","All Students","Reading Test  Score - New",2136539,65796,42,42,270,235,235
"2017-18","743","Twiggs County","0201","Twiggs County High School","All Students","WritLang Test  Score - New",2136539,65799,42,42,266,227,227
"2017-18","744","Union County","0101","Union County High School","All Students","Combined Test Score",2136539,65795,102,102,1052,1048,1048
"2017-18","744","Union County","0101","Union County High School","All Students","Essay Analysis Score - New",1449142,28569,52,52,4,3,3
"2017-18","744","Union County","0101","Union County High School","All Students","Essay Reading Score - New",1449142,28569,52,52,5,4,4
"2017-18","744","Union County","0101","Union County High School","All Students","Essay Total",1449142,28569,52,52,13,12,12
"2017-18","744","Union County","0101","Union County High School","All Students","Essay Writing Score - New",1449142,28569,52,52,5,5,5
"2017-18","744","Union County","0101","Union County High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,102,102,536,538,538
"2017-18","744","Union County","0101","Union County High School","All Students","Math Section Score - New",2136539,65790,102,102,516,510,510
"2017-18","744","Union County","0101","Union County High School","All Students","Reading Test  Score - New",2136539,65796,102,102,270,274,274
"2017-18","744","Union County","0101","Union County High School","All Students","WritLang Test  Score - New",2136539,65799,102,102,266,264,264
"2017-18","745","Thomaston-Upson County","0195","Upson-Lee High School","All Students","Combined Test Score",2136539,65795,181,181,1052,987,987
"2017-18","745","Thomaston-Upson County","0195","Upson-Lee High School","All Students","Essay Analysis Score - New",1449142,28569,76,76,4,3,3
"2017-18","745","Thomaston-Upson County","0195","Upson-Lee High School","All Students","Essay Reading Score - New",1449142,28569,76,76,5,4,4
"2017-18","745","Thomaston-Upson County","0195","Upson-Lee High School","All Students","Essay Total",1449142,28569,76,76,13,12,12
"2017-18","745","Thomaston-Upson County","0195","Upson-Lee High School","All Students","Essay Writing Score - New",1449142,28569,76,76,5,5,5
"2017-18","745","Thomaston-Upson County","0195","Upson-Lee High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,181,181,536,504,504
"2017-18","745","Thomaston-Upson County","0195","Upson-Lee High School","All Students","Math Section Score - New",2136539,65790,181,181,516,483,483
"2017-18","745","Thomaston-Upson County","0195","Upson-Lee High School","All Students","Reading Test  Score - New",2136539,65796,181,181,270,256,256
"2017-18","745","Thomaston-Upson County","0195","Upson-Lee High School","All Students","WritLang Test  Score - New",2136539,65799,181,181,266,248,248
"2017-18","746","Walker County","0190","Ridgeland High School","All Students","Combined Test Score",2136539,65795,32,8,1052,1156,
"2017-18","746","Walker County","0190","Ridgeland High School","All Students","Essay Analysis Score - New",1449142,28569,21,6,4,4,
"2017-18","746","Walker County","0190","Ridgeland High School","All Students","Essay Reading Score - New",1449142,28569,21,6,5,5,
"2017-18","746","Walker County","0190","Ridgeland High School","All Students","Essay Total",1449142,28569,21,6,13,14,
"2017-18","746","Walker County","0190","Ridgeland High School","All Students","Essay Writing Score - New",1449142,28569,21,6,5,5,
"2017-18","746","Walker County","0190","Ridgeland High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,32,8,536,589,
"2017-18","746","Walker County","0190","Ridgeland High School","All Students","Math Section Score - New",2136539,65790,32,8,516,567,
"2017-18","746","Walker County","0190","Ridgeland High School","All Students","Reading Test  Score - New",2136539,65796,32,8,270,296,
"2017-18","746","Walker County","0190","Ridgeland High School","All Students","WritLang Test  Score - New",2136539,65799,32,8,266,293,
"2017-18","746","Walker County","0198","LaFayette High School","All Students","Combined Test Score",2136539,65795,32,24,1052,1156,1131
"2017-18","746","Walker County","0198","LaFayette High School","All Students","Essay Analysis Score - New",1449142,28569,21,15,4,4,4
"2017-18","746","Walker County","0198","LaFayette High School","All Students","Essay Reading Score - New",1449142,28569,21,15,5,5,5
"2017-18","746","Walker County","0198","LaFayette High School","All Students","Essay Total",1449142,28569,21,15,13,14,13
"2017-18","746","Walker County","0198","LaFayette High School","All Students","Essay Writing Score - New",1449142,28569,21,15,5,5,5
"2017-18","746","Walker County","0198","LaFayette High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,32,24,536,589,572
"2017-18","746","Walker County","0198","LaFayette High School","All Students","Math Section Score - New",2136539,65790,32,24,516,567,559
"2017-18","746","Walker County","0198","LaFayette High School","All Students","Reading Test  Score - New",2136539,65796,32,24,270,296,286
"2017-18","746","Walker County","0198","LaFayette High School","All Students","WritLang Test  Score - New",2136539,65799,32,24,266,293,285
"2017-18","747","Walton County","0111","Walnut Grove High School","All Students","Combined Test Score",2136539,65795,582,232,1052,1050,1020
"2017-18","747","Walton County","0111","Walnut Grove High School","All Students","Essay Analysis Score - New",1449142,28569,222,77,4,3,3
"2017-18","747","Walton County","0111","Walnut Grove High School","All Students","Essay Reading Score - New",1449142,28569,222,77,5,5,5
"2017-18","747","Walton County","0111","Walnut Grove High School","All Students","Essay Total",1449142,28569,222,77,13,13,13
"2017-18","747","Walton County","0111","Walnut Grove High School","All Students","Essay Writing Score - New",1449142,28569,222,77,5,5,5
"2017-18","747","Walton County","0111","Walnut Grove High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,582,232,536,538,525
"2017-18","747","Walton County","0111","Walnut Grove High School","All Students","Math Section Score - New",2136539,65790,582,232,516,512,494
"2017-18","747","Walton County","0111","Walnut Grove High School","All Students","Reading Test  Score - New",2136539,65796,582,232,270,273,267
"2017-18","747","Walton County","0111","Walnut Grove High School","All Students","WritLang Test  Score - New",2136539,65799,582,232,266,266,258
"2017-18","747","Walton County","0199","Loganville High School","All Students","Combined Test Score",2136539,65795,582,247,1052,1050,1093
"2017-18","747","Walton County","0199","Loganville High School","All Students","Essay Analysis Score - New",1449142,28569,222,101,4,3,3
"2017-18","747","Walton County","0199","Loganville High School","All Students","Essay Reading Score - New",1449142,28569,222,101,5,5,5
"2017-18","747","Walton County","0199","Loganville High School","All Students","Essay Total",1449142,28569,222,101,13,13,14
"2017-18","747","Walton County","0199","Loganville High School","All Students","Essay Writing Score - New",1449142,28569,222,101,5,5,5
"2017-18","747","Walton County","0199","Loganville High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,582,247,536,538,554
"2017-18","747","Walton County","0199","Loganville High School","All Students","Math Section Score - New",2136539,65790,582,247,516,512,539
"2017-18","747","Walton County","0199","Loganville High School","All Students","Reading Test  Score - New",2136539,65796,582,247,270,273,279
"2017-18","747","Walton County","0199","Loganville High School","All Students","WritLang Test  Score - New",2136539,65799,582,247,266,266,275
"2017-18","747","Walton County","0205","Monroe Area High School","All Students","Combined Test Score",2136539,65795,582,103,1052,1050,1016
"2017-18","747","Walton County","0205","Monroe Area High School","All Students","Essay Analysis Score - New",1449142,28569,222,44,4,3,4
"2017-18","747","Walton County","0205","Monroe Area High School","All Students","Essay Reading Score - New",1449142,28569,222,44,5,5,5
"2017-18","747","Walton County","0205","Monroe Area High School","All Students","Essay Total",1449142,28569,222,44,13,13,14
"2017-18","747","Walton County","0205","Monroe Area High School","All Students","Essay Writing Score - New",1449142,28569,222,44,5,5,5
"2017-18","747","Walton County","0205","Monroe Area High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,582,103,536,538,530
"2017-18","747","Walton County","0205","Monroe Area High School","All Students","Math Section Score - New",2136539,65790,582,103,516,512,486
"2017-18","747","Walton County","0205","Monroe Area High School","All Students","Reading Test  Score - New",2136539,65796,582,103,270,273,268
"2017-18","747","Walton County","0205","Monroe Area High School","All Students","WritLang Test  Score - New",2136539,65799,582,103,266,266,262
"2017-18","748","Ware County","0195","Ware County High School","All Students","Combined Test Score",2136539,65795,149,149,1052,1024,1024
"2017-18","748","Ware County","0195","Ware County High School","All Students","Essay Analysis Score - New",1449142,28569,61,61,4,3,3
"2017-18","748","Ware County","0195","Ware County High School","All Students","Essay Reading Score - New",1449142,28569,61,61,5,5,5
"2017-18","748","Ware County","0195","Ware County High School","All Students","Essay Total",1449142,28569,61,61,13,13,13
"2017-18","748","Ware County","0195","Ware County High School","All Students","Essay Writing Score - New",1449142,28569,61,61,5,5,5
"2017-18","748","Ware County","0195","Ware County High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,149,149,536,527,527
"2017-18","748","Ware County","0195","Ware County High School","All Students","Math Section Score - New",2136539,65790,149,149,516,498,498
"2017-18","748","Ware County","0195","Ware County High School","All Students","Reading Test  Score - New",2136539,65796,149,149,270,266,266
"2017-18","748","Ware County","0195","Ware County High School","All Students","WritLang Test  Score - New",2136539,65799,149,149,266,261,261
"2017-18","749","Warren County","0205","Warren County High School","All Students","Combined Test Score",2136539,65795,18,18,1052,1000,1000
"2017-18","749","Warren County","0205","Warren County High School","All Students","Essay Analysis Score - New",1449142,28569,3,3,4,,
"2017-18","749","Warren County","0205","Warren County High School","All Students","Essay Reading Score - New",1449142,28569,3,3,5,,
"2017-18","749","Warren County","0205","Warren County High School","All Students","Essay Total",1449142,28569,3,3,13,,
"2017-18","749","Warren County","0205","Warren County High School","All Students","Essay Writing Score - New",1449142,28569,3,3,5,,
"2017-18","749","Warren County","0205","Warren County High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,18,18,536,499,499
"2017-18","749","Warren County","0205","Warren County High School","All Students","Math Section Score - New",2136539,65790,18,18,516,501,501
"2017-18","749","Warren County","0205","Warren County High School","All Students","Reading Test  Score - New",2136539,65796,18,18,270,254,254
"2017-18","749","Warren County","0205","Warren County High School","All Students","WritLang Test  Score - New",2136539,65799,18,18,266,245,245
"2017-18","750","Washington County","1052","Washington County High School","All Students","Combined Test Score",2136539,65795,137,137,1052,963,963
"2017-18","750","Washington County","1052","Washington County High School","All Students","Essay Analysis Score - New",1449142,28569,53,53,4,3,3
"2017-18","750","Washington County","1052","Washington County High School","All Students","Essay Reading Score - New",1449142,28569,53,53,5,4,4
"2017-18","750","Washington County","1052","Washington County High School","All Students","Essay Total",1449142,28569,53,53,13,11,11
"2017-18","750","Washington County","1052","Washington County High School","All Students","Essay Writing Score - New",1449142,28569,53,53,5,4,4
"2017-18","750","Washington County","1052","Washington County High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,137,137,536,496,496
"2017-18","750","Washington County","1052","Washington County High School","All Students","Math Section Score - New",2136539,65790,137,137,516,467,467
"2017-18","750","Washington County","1052","Washington County High School","All Students","Reading Test  Score - New",2136539,65796,137,137,270,252,252
"2017-18","750","Washington County","1052","Washington County High School","All Students","WritLang Test  Score - New",2136539,65799,137,137,266,244,244
"2017-18","751","Wayne County","0101","Wayne County High School","All Students","Combined Test Score",2136539,65795,176,176,1052,1021,1021
"2017-18","751","Wayne County","0101","Wayne County High School","All Students","Essay Analysis Score - New",1449142,28569,62,62,4,3,3
"2017-18","751","Wayne County","0101","Wayne County High School","All Students","Essay Reading Score - New",1449142,28569,62,62,5,5,5
"2017-18","751","Wayne County","0101","Wayne County High School","All Students","Essay Total",1449142,28569,62,62,13,13,13
"2017-18","751","Wayne County","0101","Wayne County High School","All Students","Essay Writing Score - New",1449142,28569,62,62,5,5,5
"2017-18","751","Wayne County","0101","Wayne County High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,176,176,536,523,523
"2017-18","751","Wayne County","0101","Wayne County High School","All Students","Math Section Score - New",2136539,65790,176,176,516,498,498
"2017-18","751","Wayne County","0101","Wayne County High School","All Students","Reading Test  Score - New",2136539,65796,176,176,270,266,266
"2017-18","751","Wayne County","0101","Wayne County High School","All Students","WritLang Test  Score - New",2136539,65799,176,176,266,257,257
"2017-18","752","Webster County","0108","Webster County High School","All Students","Combined Test Score",2136539,65795,21,21,1052,918,918
"2017-18","752","Webster County","0108","Webster County High School","All Students","Essay Analysis Score - New",1449142,28569,1,1,4,,
"2017-18","752","Webster County","0108","Webster County High School","All Students","Essay Reading Score - New",1449142,28569,1,1,5,,
"2017-18","752","Webster County","0108","Webster County High School","All Students","Essay Total",1449142,28569,1,1,13,,
"2017-18","752","Webster County","0108","Webster County High School","All Students","Essay Writing Score - New",1449142,28569,1,1,5,,
"2017-18","752","Webster County","0108","Webster County High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,21,21,536,475,475
"2017-18","752","Webster County","0108","Webster County High School","All Students","Math Section Score - New",2136539,65790,21,21,516,443,443
"2017-18","752","Webster County","0108","Webster County High School","All Students","Reading Test  Score - New",2136539,65796,21,21,270,244,244
"2017-18","752","Webster County","0108","Webster County High School","All Students","WritLang Test  Score - New",2136539,65799,21,21,266,231,231
"2017-18","753","Wheeler County","3052","Wheeler County High School","All Students","Combined Test Score",2136539,65795,36,36,1052,933,933
"2017-18","753","Wheeler County","3052","Wheeler County High School","All Students","Essay Analysis Score - New",1449142,28569,8,8,4,,
"2017-18","753","Wheeler County","3052","Wheeler County High School","All Students","Essay Reading Score - New",1449142,28569,8,8,5,,
"2017-18","753","Wheeler County","3052","Wheeler County High School","All Students","Essay Total",1449142,28569,8,8,13,,
"2017-18","753","Wheeler County","3052","Wheeler County High School","All Students","Essay Writing Score - New",1449142,28569,8,8,5,,
"2017-18","753","Wheeler County","3052","Wheeler County High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,36,36,536,481,481
"2017-18","753","Wheeler County","3052","Wheeler County High School","All Students","Math Section Score - New",2136539,65790,36,36,516,451,451
"2017-18","753","Wheeler County","3052","Wheeler County High School","All Students","Reading Test  Score - New",2136539,65796,36,36,270,243,243
"2017-18","753","Wheeler County","3052","Wheeler County High School","All Students","WritLang Test  Score - New",2136539,65799,36,36,266,238,238
"2017-18","754","White County","0105","White County High School","All Students","Combined Test Score",2136539,65795,108,108,1052,1043,1043
"2017-18","754","White County","0105","White County High School","All Students","Essay Analysis Score - New",1449142,28569,33,33,4,4,4
"2017-18","754","White County","0105","White County High School","All Students","Essay Reading Score - New",1449142,28569,33,33,5,5,5
"2017-18","754","White County","0105","White County High School","All Students","Essay Total",1449142,28569,33,33,13,14,14
"2017-18","754","White County","0105","White County High School","All Students","Essay Writing Score - New",1449142,28569,33,33,5,5,5
"2017-18","754","White County","0105","White County High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,108,108,536,535,535
"2017-18","754","White County","0105","White County High School","All Students","Math Section Score - New",2136539,65790,108,108,516,508,508
"2017-18","754","White County","0105","White County High School","All Students","Reading Test  Score - New",2136539,65796,108,108,270,270,270
"2017-18","754","White County","0105","White County High School","All Students","WritLang Test  Score - New",2136539,65799,108,108,266,265,265
"2017-18","755","Whitfield County","0112","Coahulla Creek High School","All Students","Combined Test Score",2136539,65795,324,67,1052,1025,1065
"2017-18","755","Whitfield County","0112","Coahulla Creek High School","All Students","Essay Analysis Score - New",1449142,28569,98,25,4,3,4
"2017-18","755","Whitfield County","0112","Coahulla Creek High School","All Students","Essay Reading Score - New",1449142,28569,98,25,5,5,5
"2017-18","755","Whitfield County","0112","Coahulla Creek High School","All Students","Essay Total",1449142,28569,98,25,13,13,14
"2017-18","755","Whitfield County","0112","Coahulla Creek High School","All Students","Essay Writing Score - New",1449142,28569,98,25,5,5,5
"2017-18","755","Whitfield County","0112","Coahulla Creek High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,324,67,536,522,544
"2017-18","755","Whitfield County","0112","Coahulla Creek High School","All Students","Math Section Score - New",2136539,65790,324,67,516,503,521
"2017-18","755","Whitfield County","0112","Coahulla Creek High School","All Students","Reading Test  Score - New",2136539,65796,324,67,270,266,276
"2017-18","755","Whitfield County","0112","Coahulla Creek High School","All Students","WritLang Test  Score - New",2136539,65799,324,67,266,256,268
"2017-18","755","Whitfield County","0175","Northwest Whitfield County High School","All Students","Combined Test Score",2136539,65795,324,135,1052,1025,1034
"2017-18","755","Whitfield County","0175","Northwest Whitfield County High School","All Students","Essay Analysis Score - New",1449142,28569,98,42,4,3,3
"2017-18","755","Whitfield County","0175","Northwest Whitfield County High School","All Students","Essay Reading Score - New",1449142,28569,98,42,5,5,5
"2017-18","755","Whitfield County","0175","Northwest Whitfield County High School","All Students","Essay Total",1449142,28569,98,42,13,13,13
"2017-18","755","Whitfield County","0175","Northwest Whitfield County High School","All Students","Essay Writing Score - New",1449142,28569,98,42,5,5,5
"2017-18","755","Whitfield County","0175","Northwest Whitfield County High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,324,135,536,522,523
"2017-18","755","Whitfield County","0175","Northwest Whitfield County High School","All Students","Math Section Score - New",2136539,65790,324,135,516,503,511
"2017-18","755","Whitfield County","0175","Northwest Whitfield County High School","All Students","Reading Test  Score - New",2136539,65796,324,135,270,266,265
"2017-18","755","Whitfield County","0175","Northwest Whitfield County High School","All Students","WritLang Test  Score - New",2136539,65799,324,135,266,256,258
"2017-18","755","Whitfield County","0212","Phoenix High School","All Students","Combined Test Score",2136539,65795,324,3,1052,1025,
"2017-18","755","Whitfield County","0212","Phoenix High School","All Students","Essay Analysis Score - New",1449142,28569,98,1,4,3,
"2017-18","755","Whitfield County","0212","Phoenix High School","All Students","Essay Reading Score - New",1449142,28569,98,1,5,5,
"2017-18","755","Whitfield County","0212","Phoenix High School","All Students","Essay Total",1449142,28569,98,1,13,13,
"2017-18","755","Whitfield County","0212","Phoenix High School","All Students","Essay Writing Score - New",1449142,28569,98,1,5,5,
"2017-18","755","Whitfield County","0212","Phoenix High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,324,3,536,522,
"2017-18","755","Whitfield County","0212","Phoenix High School","All Students","Math Section Score - New",2136539,65790,324,3,516,503,
"2017-18","755","Whitfield County","0212","Phoenix High School","All Students","Reading Test  Score - New",2136539,65796,324,3,270,266,
"2017-18","755","Whitfield County","0212","Phoenix High School","All Students","WritLang Test  Score - New",2136539,65799,324,3,266,256,
"2017-18","755","Whitfield County","0275","Southeast Whitfield County High School","All Students","Combined Test Score",2136539,65795,324,119,1052,1025,994
