"LONG_SCHOOL_YEAR","SCHOOL_DISTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","SUBGRP_DESC","TEST_CMPNT_TYP_CD","NATIONAL_NUM_TESTED_CNT","STATE_NUM_TESTED_CNT","DSTRCT_NUM_TESTED_CNT","INSTN_NUM_TESTED_CNT","NATIONAL_AVG_SCORE_VAL","STATE_AVG_SCORE_VAL","DSTRCT_AVG_SCORE_VAL","INSTN_AVG_SCORE_VAL"
"2017-18","622","Carroll County","5054","Villa Rica High School","All Students","Reading",1914817,45076,300,89,21.3,21.7,20.3,20.3
"2017-18","622","Carroll County","5054","Villa Rica High School","All Students","Science",1914817,45077,300,89,20.7,21,19.8,19.9
"2017-18","622","Carroll County","5054","Villa Rica High School","All Students","Writing Subscore",903603,14029,80,28,6.5,6.9,6.4,6.4
"2017-18","623","Catoosa County","0109","Heritage High School","All Students","Composite",1914817,45081,496,232,20.8,21,20.4,21.3
"2017-18","623","Catoosa County","0109","Heritage High School","All Students","English",1914817,45077,496,232,20.2,20.4,19.9,20.9
"2017-18","623","Catoosa County","0109","Heritage High School","All Students","Mathematics",1914817,45080,496,232,20.5,20.4,19.3,20.1
"2017-18","623","Catoosa County","0109","Heritage High School","All Students","Reading",1914817,45076,496,232,21.3,21.7,21.2,22
"2017-18","623","Catoosa County","0109","Heritage High School","All Students","Science",1914817,45077,496,232,20.7,21,20.7,21.6
"2017-18","623","Catoosa County","0109","Heritage High School","All Students","Writing Subscore",903603,14029,93,38,6.5,6.9,6.8,6.9
"2017-18","623","Catoosa County","1052","Lakeview-Fort Oglethorpe High School","All Students","Composite",1914817,45081,496,119,20.8,21,20.4,19.1
"2017-18","623","Catoosa County","1052","Lakeview-Fort Oglethorpe High School","All Students","English",1914817,45077,496,119,20.2,20.4,19.9,18.6
"2017-18","623","Catoosa County","1052","Lakeview-Fort Oglethorpe High School","All Students","Mathematics",1914817,45080,496,119,20.5,20.4,19.3,18.3
"2017-18","623","Catoosa County","1052","Lakeview-Fort Oglethorpe High School","All Students","Reading",1914817,45076,496,119,21.3,21.7,21.2,19.7
"2017-18","623","Catoosa County","1052","Lakeview-Fort Oglethorpe High School","All Students","Science",1914817,45077,496,119,20.7,21,20.7,19.5
"2017-18","623","Catoosa County","1052","Lakeview-Fort Oglethorpe High School","All Students","Writing Subscore",903603,14029,93,29,6.5,6.9,6.8,6.8
"2017-18","623","Catoosa County","4052","Ringgold High School","All Students","Composite",1914817,45081,496,145,20.8,21,20.4,20
"2017-18","623","Catoosa County","4052","Ringgold High School","All Students","English",1914817,45077,496,145,20.2,20.4,19.9,19.2
"2017-18","623","Catoosa County","4052","Ringgold High School","All Students","Mathematics",1914817,45080,496,145,20.5,20.4,19.3,18.9
"2017-18","623","Catoosa County","4052","Ringgold High School","All Students","Reading",1914817,45076,496,145,21.3,21.7,21.2,21.1
"2017-18","623","Catoosa County","4052","Ringgold High School","All Students","Science",1914817,45077,496,145,20.7,21,20.7,20.4
"2017-18","623","Catoosa County","4052","Ringgold High School","All Students","Writing Subscore",903603,14029,93,26,6.5,6.9,6.8,6.7
"2017-18","624","Charlton County","0287","Charlton County High School","All Students","Composite",1914817,45081,24,24,20.8,21,18.8,18.8
"2017-18","624","Charlton County","0287","Charlton County High School","All Students","English",1914817,45077,24,24,20.2,20.4,18,18
"2017-18","624","Charlton County","0287","Charlton County High School","All Students","Mathematics",1914817,45080,24,24,20.5,20.4,18.6,18.6
"2017-18","624","Charlton County","0287","Charlton County High School","All Students","Reading",1914817,45076,24,24,21.3,21.7,18.9,18.9
"2017-18","624","Charlton County","0287","Charlton County High School","All Students","Science",1914817,45077,24,24,20.7,21,19.3,19.3
"2017-18","624","Charlton County","0287","Charlton County High School","All Students","Writing Subscore",903603,14029,3,3,6.5,6.9,,
"2017-18","625","Savannah-Chatham County","0101","Johnson High School","All Students","Composite",1914817,45081,636,45,20.8,21,18.4,16.8
"2017-18","625","Savannah-Chatham County","0101","Johnson High School","All Students","English",1914817,45077,636,45,20.2,20.4,17.6,15.2
"2017-18","625","Savannah-Chatham County","0101","Johnson High School","All Students","Mathematics",1914817,45080,636,45,20.5,20.4,18,16.3
"2017-18","625","Savannah-Chatham County","0101","Johnson High School","All Students","Reading",1914817,45076,636,45,21.3,21.7,19.3,17.8
"2017-18","625","Savannah-Chatham County","0101","Johnson High School","All Students","Science",1914817,45077,636,45,20.7,21,18.4,17.1
"2017-18","625","Savannah-Chatham County","0101","Johnson High School","All Students","Writing Subscore",903603,14029,186,16,6.5,6.9,6.6,6.3
"2017-18","625","Savannah-Chatham County","0108","Early College Program","All Students","Composite",1914817,45081,636,16,20.8,21,18.4,18.7
"2017-18","625","Savannah-Chatham County","0108","Early College Program","All Students","English",1914817,45077,636,16,20.2,20.4,17.6,17.6
"2017-18","625","Savannah-Chatham County","0108","Early College Program","All Students","Mathematics",1914817,45080,636,16,20.5,20.4,18,17.7
"2017-18","625","Savannah-Chatham County","0108","Early College Program","All Students","Reading",1914817,45076,636,16,21.3,21.7,19.3,19.4
"2017-18","625","Savannah-Chatham County","0108","Early College Program","All Students","Science",1914817,45077,636,16,20.7,21,18.4,19.3
"2017-18","625","Savannah-Chatham County","0108","Early College Program","All Students","Writing Subscore",903603,14029,186,8,6.5,6.9,6.6,
"2017-18","625","Savannah-Chatham County","0115","Woodville-Tompkins Technical and Career High School","All Students","Composite",1914817,45081,636,49,20.8,21,18.4,18.6
"2017-18","625","Savannah-Chatham County","0115","Woodville-Tompkins Technical and Career High School","All Students","English",1914817,45077,636,49,20.2,20.4,17.6,17.6
"2017-18","625","Savannah-Chatham County","0115","Woodville-Tompkins Technical and Career High School","All Students","Mathematics",1914817,45080,636,49,20.5,20.4,18,17.5
"2017-18","625","Savannah-Chatham County","0115","Woodville-Tompkins Technical and Career High School","All Students","Reading",1914817,45076,636,49,21.3,21.7,19.3,19.3
"2017-18","625","Savannah-Chatham County","0115","Woodville-Tompkins Technical and Career High School","All Students","Science",1914817,45077,636,49,20.7,21,18.4,19.2
"2017-18","625","Savannah-Chatham County","0115","Woodville-Tompkins Technical and Career High School","All Students","Writing Subscore",903603,14029,186,9,6.5,6.9,6.6,
"2017-18","625","Savannah-Chatham County","0117","New Hampstead High School","All Students","Composite",1914817,45081,636,57,20.8,21,18.4,17.8
"2017-18","625","Savannah-Chatham County","0117","New Hampstead High School","All Students","English",1914817,45077,636,57,20.2,20.4,17.6,17.2
"2017-18","625","Savannah-Chatham County","0117","New Hampstead High School","All Students","Mathematics",1914817,45080,636,57,20.5,20.4,18,17.1
"2017-18","625","Savannah-Chatham County","0117","New Hampstead High School","All Students","Reading",1914817,45076,636,57,21.3,21.7,19.3,19.2
"2017-18","625","Savannah-Chatham County","0117","New Hampstead High School","All Students","Science",1914817,45077,636,57,20.7,21,18.4,17.1
"2017-18","625","Savannah-Chatham County","0117","New Hampstead High School","All Students","Writing Subscore",903603,14029,186,17,6.5,6.9,6.6,5.9
"2017-18","625","Savannah-Chatham County","0210","The School of Liberal Studies at Savannah High","All Students","Composite",1914817,45081,636,21,20.8,21,18.4,15.8
"2017-18","625","Savannah-Chatham County","0210","The School of Liberal Studies at Savannah High","All Students","English",1914817,45077,636,21,20.2,20.4,17.6,14.2
"2017-18","625","Savannah-Chatham County","0210","The School of Liberal Studies at Savannah High","All Students","Mathematics",1914817,45080,636,21,20.5,20.4,18,16
"2017-18","625","Savannah-Chatham County","0210","The School of Liberal Studies at Savannah High","All Students","Reading",1914817,45076,636,21,21.3,21.7,19.3,16.5
"2017-18","625","Savannah-Chatham County","0210","The School of Liberal Studies at Savannah High","All Students","Science",1914817,45077,636,21,20.7,21,18.4,15.9
"2017-18","625","Savannah-Chatham County","0210","The School of Liberal Studies at Savannah High","All Students","Writing Subscore",903603,14029,186,3,6.5,6.9,6.6,
"2017-18","625","Savannah-Chatham County","0411","Islands High School","All Students","Composite",1914817,45081,636,49,20.8,21,18.4,19.7
"2017-18","625","Savannah-Chatham County","0411","Islands High School","All Students","English",1914817,45077,636,49,20.2,20.4,17.6,19.2
"2017-18","625","Savannah-Chatham County","0411","Islands High School","All Students","Mathematics",1914817,45080,636,49,20.5,20.4,18,18.3
"2017-18","625","Savannah-Chatham County","0411","Islands High School","All Students","Reading",1914817,45076,636,49,21.3,21.7,19.3,21
"2017-18","625","Savannah-Chatham County","0411","Islands High School","All Students","Science",1914817,45077,636,49,20.7,21,18.4,20
"2017-18","625","Savannah-Chatham County","0411","Islands High School","All Students","Writing Subscore",903603,14029,186,18,6.5,6.9,6.6,6.9
"2017-18","625","Savannah-Chatham County","0499","Savannah Arts Academy","All Students","Composite",1914817,45081,636,107,20.8,21,18.4,25.3
"2017-18","625","Savannah-Chatham County","0499","Savannah Arts Academy","All Students","English",1914817,45077,636,107,20.2,20.4,17.6,25.8
"2017-18","625","Savannah-Chatham County","0499","Savannah Arts Academy","All Students","Mathematics",1914817,45080,636,107,20.5,20.4,18,24
"2017-18","625","Savannah-Chatham County","0499","Savannah Arts Academy","All Students","Reading",1914817,45076,636,107,21.3,21.7,19.3,26.5
"2017-18","625","Savannah-Chatham County","0499","Savannah Arts Academy","All Students","Science",1914817,45077,636,107,20.7,21,18.4,24.3
"2017-18","625","Savannah-Chatham County","0499","Savannah Arts Academy","All Students","Writing Subscore",903603,14029,186,43,6.5,6.9,6.6,8
"2017-18","625","Savannah-Chatham County","2052","Beach High School","All Students","Composite",1914817,45081,636,97,20.8,21,18.4,15.3
"2017-18","625","Savannah-Chatham County","2052","Beach High School","All Students","English",1914817,45077,636,97,20.2,20.4,17.6,13.7
"2017-18","625","Savannah-Chatham County","2052","Beach High School","All Students","Mathematics",1914817,45080,636,97,20.5,20.4,18,15.7
"2017-18","625","Savannah-Chatham County","2052","Beach High School","All Students","Reading",1914817,45076,636,97,21.3,21.7,19.3,15.6
"2017-18","625","Savannah-Chatham County","2052","Beach High School","All Students","Science",1914817,45077,636,97,20.7,21,18.4,15.6
"2017-18","625","Savannah-Chatham County","2052","Beach High School","All Students","Writing Subscore",903603,14029,186,7,6.5,6.9,6.6,
"2017-18","625","Savannah-Chatham County","3056","Groves High School","All Students","Composite",1914817,45081,636,22,20.8,21,18.4,15
"2017-18","625","Savannah-Chatham County","3056","Groves High School","All Students","English",1914817,45077,636,22,20.2,20.4,17.6,13.3
"2017-18","625","Savannah-Chatham County","3056","Groves High School","All Students","Mathematics",1914817,45080,636,22,20.5,20.4,18,15.6
"2017-18","625","Savannah-Chatham County","3056","Groves High School","All Students","Reading",1914817,45076,636,22,21.3,21.7,19.3,15
"2017-18","625","Savannah-Chatham County","3056","Groves High School","All Students","Science",1914817,45077,636,22,20.7,21,18.4,15.3
"2017-18","625","Savannah-Chatham County","3056","Groves High School","All Students","Writing Subscore",903603,14029,186,10,6.5,6.9,6.6,5.4
"2017-18","625","Savannah-Chatham County","5060","Jenkins High School","All Students","Composite",1914817,45081,636,86,20.8,21,18.4,17.4
"2017-18","625","Savannah-Chatham County","5060","Jenkins High School","All Students","English",1914817,45077,636,86,20.2,20.4,17.6,16.5
"2017-18","625","Savannah-Chatham County","5060","Jenkins High School","All Students","Mathematics",1914817,45080,636,86,20.5,20.4,18,17.5
"2017-18","625","Savannah-Chatham County","5060","Jenkins High School","All Students","Reading",1914817,45076,636,86,21.3,21.7,19.3,17.6
"2017-18","625","Savannah-Chatham County","5060","Jenkins High School","All Students","Science",1914817,45077,636,86,20.7,21,18.4,17.6
"2017-18","625","Savannah-Chatham County","5060","Jenkins High School","All Students","Writing Subscore",903603,14029,186,30,6.5,6.9,6.6,5.7
"2017-18","625","Savannah-Chatham County","5070","Windsor Forest High School","All Students","Composite",1914817,45081,636,87,20.8,21,18.4,16.6
"2017-18","625","Savannah-Chatham County","5070","Windsor Forest High School","All Students","English",1914817,45077,636,87,20.2,20.4,17.6,15.2
"2017-18","625","Savannah-Chatham County","5070","Windsor Forest High School","All Students","Mathematics",1914817,45080,636,87,20.5,20.4,18,16.3
"2017-18","625","Savannah-Chatham County","5070","Windsor Forest High School","All Students","Reading",1914817,45076,636,87,21.3,21.7,19.3,17.8
"2017-18","625","Savannah-Chatham County","5070","Windsor Forest High School","All Students","Science",1914817,45077,636,87,20.7,21,18.4,16.6
"2017-18","625","Savannah-Chatham County","5070","Windsor Forest High School","All Students","Writing Subscore",903603,14029,186,25,6.5,6.9,6.6,6.4
"2017-18","626","Chattahoochee County","0206","Chattahoochee County High School","All Students","Composite",1914817,45081,21,21,20.8,21,20,20
"2017-18","626","Chattahoochee County","0206","Chattahoochee County High School","All Students","English",1914817,45077,21,21,20.2,20.4,18.5,18.5
"2017-18","626","Chattahoochee County","0206","Chattahoochee County High School","All Students","Mathematics",1914817,45080,21,21,20.5,20.4,19.8,19.8
"2017-18","626","Chattahoochee County","0206","Chattahoochee County High School","All Students","Reading",1914817,45076,21,21,21.3,21.7,20.2,20.2
"2017-18","626","Chattahoochee County","0206","Chattahoochee County High School","All Students","Science",1914817,45077,21,21,20.7,21,20.8,20.8
"2017-18","626","Chattahoochee County","0206","Chattahoochee County High School","All Students","Writing Subscore",903603,14029,7,7,6.5,6.9,,
"2017-18","627","Chattooga County","1050","Chattooga High School","All Students","Composite",1914817,45081,94,94,20.8,21,19.2,19.2
"2017-18","627","Chattooga County","1050","Chattooga High School","All Students","English",1914817,45077,94,94,20.2,20.4,18.7,18.7
"2017-18","627","Chattooga County","1050","Chattooga High School","All Students","Mathematics",1914817,45080,94,94,20.5,20.4,18.5,18.5
"2017-18","627","Chattooga County","1050","Chattooga High School","All Students","Reading",1914817,45076,94,94,21.3,21.7,20,20
"2017-18","627","Chattooga County","1050","Chattooga High School","All Students","Science",1914817,45077,94,94,20.7,21,18.9,18.9
"2017-18","627","Chattooga County","1050","Chattooga High School","All Students","Writing Subscore",903603,14029,13,13,6.5,6.9,6.3,6.3
"2017-18","628","Cherokee County","0106","Creekview High School","All Students","Composite",1914817,45081,1749,323,20.8,21,22.9,23
"2017-18","628","Cherokee County","0106","Creekview High School","All Students","English",1914817,45077,1749,323,20.2,20.4,22.6,22.7
"2017-18","628","Cherokee County","0106","Creekview High School","All Students","Mathematics",1914817,45080,1749,323,20.5,20.4,22.1,22.3
"2017-18","628","Cherokee County","0106","Creekview High School","All Students","Reading",1914817,45076,1749,323,21.3,21.7,23.7,23.7
"2017-18","628","Cherokee County","0106","Creekview High School","All Students","Science",1914817,45077,1749,323,20.7,21,22.7,22.8
"2017-18","628","Cherokee County","0106","Creekview High School","All Students","Writing Subscore",903603,14029,539,117,6.5,6.9,7.1,7.1
"2017-18","628","Cherokee County","0115","River Ridge High School","All Students","Composite",1914817,45081,1749,234,20.8,21,22.9,22.6
"2017-18","628","Cherokee County","0115","River Ridge High School","All Students","English",1914817,45077,1749,234,20.2,20.4,22.6,22.5
"2017-18","628","Cherokee County","0115","River Ridge High School","All Students","Mathematics",1914817,45080,1749,234,20.5,20.4,22.1,21.6
"2017-18","628","Cherokee County","0115","River Ridge High School","All Students","Reading",1914817,45076,1749,234,21.3,21.7,23.7,23.5
"2017-18","628","Cherokee County","0115","River Ridge High School","All Students","Science",1914817,45077,1749,234,20.7,21,22.7,22.4
